objectid;arrondissement;n_sq_evp;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
808;18;100865;1070.3461080617508;133.78201776674535;"{""coordinates"": [[[2.358303675150726, 48.890941864089406], [2.3586659689065366, 48.890956865891276], [2.358690276941281, 48.89059020371066], [2.3583303934983415, 48.8905830084122], [2.358303675150726, 48.890941864089406]]], ""type"": ""Polygon""}";48.890768252416734, 2.3584982012547857
988;17;101033;1484.6410551975532;321.47846498241586;"{""coordinates"": [[[2.3082387200132035, 48.882141620169584], [2.3082328553852203, 48.882138419726246], [2.3082484724971675, 48.88212499206299], [2.3081210763423936, 48.882070897481796], [2.3081389389825215, 48.88206416666442], [2.3081717618068884, 48.88203094695305], [2.308218777085144, 48.881982730993066], [2.308180387452756, 48.88196601086726], [2.3081924236389044, 48.88195412825877], [2.3081329777226753, 48.88192926887314], [2.30807421523641, 48.88198947339263], [2.308070547299825, 48.88198792242561], [2.3080133203796116, 48.882046052928246], [2.307999922124518, 48.882059662462034], [2.3079878712117234, 48.88205499810571], [2.307965244363414, 48.88207884717863], [2.3080216969715717, 48.882108346097795], [2.308091156774692, 48.882144641788976], [2.3080976252895056, 48.88213985064426], [2.3081097499547525, 48.88213937661703], [2.3082048710667826, 48.882189671189195], [2.308287647177699, 48.882234762755616], [2.3083296379909313, 48.882200791070254], [2.3083181474188645, 48.88219500042118], [2.3083465710987587, 48.882171235136575], [2.3083534133068397, 48.88216551352715], [2.3083662069116944, 48.88215481700465], [2.308374174296915, 48.88214815579405], [2.308668469385091, 48.882154301852104], [2.3086700665529123, 48.8821158564268], [2.308664210552959, 48.88211570210082], [2.3086666317197935, 48.882072503052754], [2.3086684498162504, 48.88202861163019], [2.3086819017085607, 48.882028615561175], [2.308683777672622, 48.88199012227782], [2.308530440193044, 48.881987381432396], [2.3085303075716963, 48.8820021963067], [2.3084665307232357, 48.882001154338425], [2.3084698148999303, 48.88193189575341], [2.3084712647369603, 48.88190311821974], [2.308455909578927, 48.88190298995501], [2.308444971083511, 48.88189608732995], [2.308446366176672, 48.88187471909905], [2.308458430296899, 48.881867606696645], [2.3084730623681105, 48.88186745468867], [2.3084735531976945, 48.88185770423741], [2.3085378091635533, 48.88185931195388], [2.308537068743407, 48.881877591154634], [2.308613206777183, 48.88187922608602], [2.3086893434523237, 48.88188086096115], [2.3086914370396983, 48.88184148398373], [2.3086787487589198, 48.88184127851522], [2.308681552383802, 48.88179474153497], [2.3086830518209, 48.881749481272124], [2.308697118956262, 48.881749870971774], [2.3086991881524717, 48.88171171424624], [2.3085571090804016, 48.8817091976199], [2.308556424880962, 48.881725810680216], [2.308495227162434, 48.881725367288894], [2.3084954797767265, 48.88172030908956], [2.3083177440151568, 48.88171871848632], [2.308289758269139, 48.88174761790795], [2.308299735915271, 48.88175170817269], [2.308268456412768, 48.88178342775911], [2.3082732900399403, 48.88178550527109], [2.308213837649661, 48.88184634440676], [2.308273079083034, 48.881871297902464], [2.308285037840635, 48.88185867108656], [2.308322537219605, 48.881874655777516], [2.3083243880581117, 48.88187544439507], [2.3083036459058324, 48.881896318631355], [2.3082716315467104, 48.8819285357981], [2.3083334781015012, 48.88192993904366], [2.308278880064559, 48.8819861566882], [2.3082626493890195, 48.88200286877957], [2.308371555686839, 48.88204890718125], [2.308355698394841, 48.88206194226304], [2.3083517113220466, 48.882065219787776], [2.3083534782016555, 48.88206709431598], [2.3083207024695875, 48.88209349019614], [2.3082738277245074, 48.882132254996314], [2.308271041055719, 48.88213457536706], [2.3082531338515113, 48.88214948539472], [2.3082513671438263, 48.88214852189211], [2.3082387200132035, 48.882141620169584]]], ""type"": ""Polygon""}";48.881962366171024, 2.3083998530616605
1496;7;101585;1066.972952384737;133.07551874122336;"{""coordinates"": [[[2.3114474158802256, 48.84983211122429], [2.311091196136566, 48.84984713682559], [2.3111060208809344, 48.85019674963011], [2.31148492522996, 48.85019263515031], [2.3114474158802256, 48.84983211122429]]], ""type"": ""Polygon""}";48.85001889044759, 2.311283509395606
1969;14;1748;530.6146061928945;94.72580627889357;"{""coordinates"": [[[2.3378745341150977, 48.83152640625059], [2.3376250949604467, 48.831587461324986], [2.3377349187458045, 48.83177300569316], [2.3380609799991503, 48.831692980416314], [2.3381009929495598, 48.83165736006534], [2.3379145485969692, 48.83157389879799], [2.3378745341150977, 48.83152640625059]]], ""type"": ""Polygon""}";48.831649169482255, 2.337840311614105
1995;8;180;7168.500207864312;416.7358717491409;"{""coordinates"": [[[2.3176729853089357, 48.86939381743349], [2.3176925828773296, 48.86938742689345], [2.3177028019968446, 48.86940105804827], [2.317761595478869, 48.86938245029721], [2.3178041997979535, 48.86936875689546], [2.317869810801073, 48.86934797196406], [2.317948202121058, 48.869323043699204], [2.3179064819789574, 48.869254748984794], [2.3184944180686284, 48.86906543242706], [2.3184382168161104, 48.868988493672546], [2.318411818594799, 48.86895244871715], [2.3182934557605157, 48.86878915517009], [2.31791793385547, 48.86827158959187], [2.3178565856357953, 48.868289986813636], [2.3177637728475142, 48.868159085158766], [2.317794446629578, 48.86815016761834], [2.317766345312341, 48.868113699981556], [2.3177970203888685, 48.86810499379374], [2.31779020796095, 48.868095858987466], [2.3177587019860466, 48.86805236604192], [2.317756145345921, 48.868053138395766], [2.3177527370610203, 48.86805440233361], [2.3177467730542163, 48.86805636848131], [2.3177058739427943, 48.868069429461045], [2.3172218985129724, 48.86822496509406], [2.317181851158322, 48.86823802625643], [2.3171665138924715, 48.86824287166548], [2.317626325067501, 48.86888094136237], [2.3173519577642683, 48.86896183054908], [2.3173681372519392, 48.86898396396042], [2.3174626550299893, 48.86911493669977], [2.317529074769468, 48.8692036805117], [2.317639773589768, 48.869350814823], [2.3176593596453277, 48.86937589946826], [2.3176729853089357, 48.86939381743349]]], ""type"": ""Polygon""}";48.86874221860603, 2.317799703616605
2114;13;1403;188.40956609102207;88.85745724067955;"{""coordinates"": [[[2.3454131443310144, 48.831768025070446], [2.345389311128645, 48.831793740775474], [2.3454872220527365, 48.83183251431572], [2.3455655300724656, 48.83174897387536], [2.345588518619265, 48.83175993169532], [2.3456089480209834, 48.831742085717316], [2.345584256703372, 48.83173253239673], [2.3456966130417807, 48.83161329951569], [2.3456829862472213, 48.83157964781492], [2.345616576894284, 48.831552815966866], [2.3455970004027207, 48.83157565003558], [2.34562935308627, 48.83158997956675], [2.345452308166182, 48.8317839001707], [2.3454131443310144, 48.831768025070446]]], ""type"": ""Polygon""}";48.83170071878245, 2.3455642996988657
2280;18;595;74.39768612429337;37.19437511625352;"{""coordinates"": [[[2.335839387415438, 48.88485758528887], [2.3358163751513636, 48.88491491400921], [2.33582234108023, 48.88491407025779], [2.3358283075846478, 48.88491392978501], [2.3358334210076626, 48.88491449235217], [2.3358419430027433, 48.88491659998944], [2.335847908618032, 48.8849189884258], [2.3358521692090823, 48.88492151759202], [2.335855579371249, 48.88492432802762], [2.3358700677113298, 48.88492053408174], [2.3358896680857866, 48.88494638881074], [2.3359689275461095, 48.884921799172744], [2.3359655192761046, 48.88491702191695], [2.33596722337337, 48.88490957502588], [2.33597574682297, 48.884904938588534], [2.3359382478289428, 48.884857726247], [2.335902454053447, 48.88486938807723], [2.335894783714092, 48.884858990650166], [2.3358854093605985, 48.88486137943387], [2.335879443450259, 48.88486222228925], [2.335863251041919, 48.88486137883328], [2.335852170963609, 48.88486011406875], [2.335839387415438, 48.88485758528887]]], ""type"": ""Polygon""}";48.88489794180881, 2.3358969354483237
2333;20;907;614.5862567921869;108.53501154970417;"{""coordinates"": [[[2.3966897364004383, 48.85415524536863], [2.3965970438533177, 48.85427613434216], [2.3965919402858415, 48.85428281145425], [2.396606425151875, 48.85428701880561], [2.3966601028561483, 48.854302797849186], [2.3966848116406045, 48.854310092045054], [2.396729969099897, 48.854323487091456], [2.396806651252799, 48.85434592840821], [2.396970239997997, 48.85439410727095], [2.397068224281891, 48.85442300067752], [2.397073336263766, 48.85442454363745], [2.3971626080502846, 48.85429297709799], [2.3968856979770083, 48.85421036237551], [2.3966897364004383, 48.85415524536863]]], ""type"": ""Polygon""}";48.85428876206758, 2.3968798430779694
647;13;100700;512.372852642064;94.8440286794051;"{""coordinates"": [[[2.356557326500895, 48.837936750516704], [2.3567793633289105, 48.83800623083448], [2.3569329250130147, 48.837800671817696], [2.356732919540443, 48.83773758872343], [2.3566673501324447, 48.83771932521638], [2.3565721157643797, 48.83782572330966], [2.3566310431470563, 48.83785195280048], [2.356557326500895, 48.837936750516704]]], ""type"": ""Polygon""}";48.83785924910541, 2.3567348571559568
2003;14;2286;125.02305038845756;46.29964160820579;"{""coordinates"": [[[2.330116073498761, 48.83332008014492], [2.330044569956014, 48.833239984489616], [2.330017324802183, 48.833251223323344], [2.33000540802218, 48.8332378035919], [2.3299313352399444, 48.83326730714797], [2.3299432515470393, 48.83328065673288], [2.3299228182717147, 48.83328985885494], [2.329925371951789, 48.83329309111495], [2.3299202629679514, 48.83329554925622], [2.329933031168175, 48.83331479989772], [2.3299432457690044, 48.83332583126042], [2.3299772948834816, 48.83336363014716], [2.3299951740044063, 48.8333569571326], [2.330002835052631, 48.833366231202284], [2.330116073498761, 48.83332008014492]]], ""type"": ""Polygon""}";48.83330161505978, 2.3300122463613544
2357;16;1099;1809.0934138480925;321.72606367677224;"{""coordinates"": [[[2.275643763490887, 48.85559525387287], [2.276002582550386, 48.85540575483461], [2.2760851209429656, 48.85547134716061], [2.276101290783695, 48.855482807493814], [2.2762299946397495, 48.855408053327764], [2.276197667142025, 48.85537621021877], [2.276189159803428, 48.85536826687711], [2.276073636499525, 48.85542891064751], [2.275961690221094, 48.85533677114327], [2.2760904769330903, 48.85527105078942], [2.276115997829012, 48.85529642682874], [2.276146624809212, 48.85532587996983], [2.2761704445235105, 48.855349709598535], [2.2764542715082614, 48.85518799002454], [2.276423637046721, 48.855164859413414], [2.276281539668903, 48.855047175907536], [2.276178409760418, 48.855104309900796], [2.276156287944121, 48.85508560969551], [2.276142673820274, 48.855074431935506], [2.2760216516838128, 48.8551352798344], [2.276077804166952, 48.85518603408359], [2.276021569073544, 48.85520321697859], [2.2759525424981737, 48.85523240624543], [2.275829829025251, 48.855283206855724], [2.2756866614908966, 48.855343269247236], [2.275568209188085, 48.85539231464867], [2.2754881032455665, 48.85542599452378], [2.2754957548057355, 48.85543745012973], [2.2755118836340587, 48.85548115773597], [2.2755161114976583, 48.85550673324245], [2.2755177713858856, 48.855541932536525], [2.275511770989747, 48.855572771221674], [2.275497253813896, 48.855602623005154], [2.2757329279036638, 48.85581421923113], [2.2758011168781414, 48.85577406903547], [2.2758318020078043, 48.85575610027463], [2.275643763490887, 48.85559525387287]]], ""type"": ""Polygon""}";48.85538012179227, 2.2759172837217148
2761;12;886;473.00280627061363;115.05297312417889;"{""coordinates"": [[[2.3926910532500583, 48.8405922880349], [2.392684066362104, 48.84043477723891], [2.392083064056823, 48.8405688392103], [2.3920600791125213, 48.8405740493128], [2.3920609599167224, 48.84060039515854], [2.3926910532500583, 48.8405922880349]]], ""type"": ""Polygon""}";48.84054161100959, 2.392448554317495
385;12;100431;1581.8657182668562;273.81576711485343;"{""coordinates"": [[[2.4027018358031635, 48.84370635344998], [2.4042247308308378, 48.843476103353694], [2.4041973434367234, 48.843344712975124], [2.4038712145773213, 48.84339105370942], [2.403878640421165, 48.84342168774384], [2.403532650485078, 48.843471302974216], [2.4035169708356237, 48.84342348062078], [2.40323283699825, 48.84346422544635], [2.4032452568364575, 48.84350195607736], [2.403096043436453, 48.84352335293649], [2.403091312282575, 48.84350898098575], [2.4028794369681115, 48.84353936245581], [2.402892351250056, 48.843580536530446], [2.4028007239723967, 48.8435962612939], [2.4027806432677545, 48.843614837099175], [2.4026743342751726, 48.84363256238868], [2.4027018358031635, 48.84370635344998]]], ""type"": ""Polygon""}";48.84352457755284, 2.4034697299093217
412;13;100457;356.7262621465833;145.7967019543333;"{""coordinates"": [[[2.3552396806607514, 48.824391653431285], [2.3552431508893243, 48.824326479011916], [2.3552618388396085, 48.824327020464025], [2.3552647650317144, 48.82428623151107], [2.3551630350293222, 48.82428280768513], [2.3550620668551714, 48.824280451844146], [2.354961657564196, 48.82427806205803], [2.3548855147772687, 48.82427603693725], [2.354864051281625, 48.82427546606255], [2.354863788375694, 48.824283943970094], [2.354863356425435, 48.82429771739638], [2.3548627413049896, 48.82431726743163], [2.35490173679847, 48.82436182697357], [2.354936261298348, 48.82436262568673], [2.3549571715325923, 48.82436310992179], [2.3550019700449867, 48.82436414660746], [2.3550028412123245, 48.82432543672895], [2.355059070518306, 48.82432711874226], [2.355160023978256, 48.82433067157648], [2.3551744945035185, 48.82433135578569], [2.3551720548071935, 48.824390181662814], [2.3551677137557507, 48.82445318208443], [2.3551058114447585, 48.82448594803797], [2.3551209626865495, 48.82449976682486], [2.355140802370596, 48.82451809158698], [2.355174997983003, 48.82454967592068], [2.355211545007207, 48.82458332080276], [2.3552118650444918, 48.82458332522652], [2.3551984919378475, 48.82459599638751], [2.355191085969135, 48.824602295261094], [2.3552259796723476, 48.82461984227346], [2.355244535894506, 48.82462917172582], [2.355245265532884, 48.82462953810851], [2.355247605219626, 48.82462879884428], [2.35524944880111, 48.82461365518711], [2.355252957628253, 48.82458479152322], [2.3552401123896884, 48.824584296861744], [2.355230058089908, 48.82458391168145], [2.3552297367350796, 48.82458390365315], [2.3552333899824824, 48.824519792395805], [2.3552364135499753, 48.82445538184472], [2.3552396806607514, 48.824391653431285]]], ""type"": ""Polygon""}";48.82438515514379, 2.3551139542378916
1667;17;524;7235.790693956179;548.8855116331101;"{""coordinates"": [[[2.317681621624773, 48.89609657476779], [2.3174917184408215, 48.89602241730146], [2.3172622775723877, 48.896302585640996], [2.316365748892738, 48.895960511251324], [2.316574422442536, 48.89569917114125], [2.316109632488405, 48.89568090641593], [2.3160397344762194, 48.89567752147608], [2.3159732475678783, 48.89567259205682], [2.31595534741514, 48.8956704816246], [2.315906761252731, 48.89566471192588], [2.3158999417317734, 48.895663445394135], [2.3158419805044836, 48.895653880031674], [2.31582834240454, 48.89565106817567], [2.3157780541924566, 48.89564009870848], [2.3157294703948104, 48.89562730344089], [2.315720947068934, 48.89562491290248], [2.3157055931736776, 48.89564907810811], [2.3157055851779553, 48.89566846926109], [2.3157072838858643, 48.89568139684047], [2.3157200605319055, 48.89570626957181], [2.3157072654478337, 48.89572565780526], [2.315728575076608, 48.89572987688264], [2.3160422210648455, 48.89584529353622], [2.316097621553727, 48.89586623949171], [2.3160422033257677, 48.895887446484615], [2.3157658960781617, 48.896162519494666], [2.3160983030753184, 48.896272881020494], [2.317421943027616, 48.89679103529194], [2.3176735287763877, 48.89650134141499], [2.31740845661782, 48.89640336058473], [2.317446828064458, 48.89637568591508], [2.317681621624773, 48.89609657476779]]], ""type"": ""Polygon""}";48.89622035805553, 2.316700817708925
2108;16;1343;762.1394840047572;126.73069982705613;"{""coordinates"": [[[2.2819958163424277, 48.86987323243674], [2.281860958302866, 48.86990340140481], [2.281887326426418, 48.86995595647763], [2.281959870138023, 48.870100130752455], [2.281971054996777, 48.87012235506455], [2.281999792565498, 48.87017947321228], [2.28200684208009, 48.87017789757422], [2.2822400362665753, 48.870125793125226], [2.2823901937780144, 48.87009224308216], [2.282389613293414, 48.870091134304346], [2.282376578749882, 48.870066203598654], [2.282363253301836, 48.870040718048294], [2.282333054981005, 48.869993915729694], [2.282293650731432, 48.86993284221929], [2.2822711274890963, 48.8698979392979], [2.282171817998273, 48.86993053416724], [2.282178081205324, 48.86993852915336], [2.2821642005447034, 48.869943053263654], [2.2820702745823196, 48.86997366669638], [2.2819958163424277, 48.86987323243674]]], ""type"": ""Polygon""}";48.870027200145614, 2.282117365938095
2226;20;244;156.48728453010324;60.68225433903985;"{""coordinates"": [[[2.408683839248784, 48.86845781535657], [2.408620732608826, 48.86841577165763], [2.408407977058887, 48.86858009295668], [2.4084770422729767, 48.868618549977654], [2.408683839248784, 48.86845781535657]]], ""type"": ""Polygon""}";48.86851812663103, 2.408547064049332
1110;19;101151;384.18692424965695;102.99875437783137;"{""coordinates"": [[[2.3899870598436976, 48.88299937157179], [2.3900806595714372, 48.88304119495777], [2.3901068973619064, 48.883052919134364], [2.3900613202894068, 48.88309793205289], [2.390041855826638, 48.88311715491307], [2.3900436540093417, 48.88311800674273], [2.390046284386498, 48.883119174878175], [2.3901068305164843, 48.88314595138779], [2.390141014215173, 48.88311144660196], [2.3901445178591603, 48.88310791031178], [2.3901711187883987, 48.883081059727424], [2.3901733068119473, 48.883082041245174], [2.3902043108440707, 48.88309594805942], [2.3902918780522873, 48.88313522693303], [2.3903155276163566, 48.88311307195794], [2.3902780536231902, 48.8830962148098], [2.3903882438472923, 48.882989493499714], [2.3903578788415305, 48.882980523689355], [2.390249319076439, 48.882948457562776], [2.3901622370794486, 48.88292273576727], [2.39015664922741, 48.88292108492002], [2.390155616325003, 48.88292207161566], [2.390142947917384, 48.882918148976145], [2.390113330336042, 48.882946431206975], [2.3900994330616, 48.88294043385257], [2.390045325205959, 48.882992672565905], [2.3900100782304228, 48.88297662527865], [2.3899870598436976, 48.88299937157179]]], ""type"": ""Polygon""}";48.88302538785505, 2.390189303930214
1869;13;1004;4155.477428774837;264.8287145235279;"{""coordinates"": [[[2.3622251476372265, 48.839703813492754], [2.3631150824672833, 48.83997844951888], [2.3631167859370477, 48.83997830929401], [2.3631184889125967, 48.83997809801683], [2.3631201905256, 48.839977886732306], [2.363121894358251, 48.83997760530926], [2.3631235968283537, 48.83997732387888], [2.3631252992985377, 48.83997704244854], [2.363127001768704, 48.839976761018136], [2.3631287050958703, 48.83997640944193], [2.363130407565997, 48.839976128011486], [2.3631321103879075, 48.8399757062822], [2.3631338137260953, 48.83997535380658], [2.363135515690842, 48.839975002223], [2.3631372193696807, 48.83997451034785], [2.363138922191484, 48.839974088618426], [2.3631406245190223, 48.839973595836646], [2.36314232683544, 48.83997310395414], [2.3631440291518246, 48.83997261207161], [2.3631457319735096, 48.8399721903421], [2.3631474351579156, 48.83997162741443], [2.3631491383312975, 48.839971065386024], [2.363150840505053, 48.83997036215219], [2.363152543689344, 48.839969799224434], [2.3631542463572672, 48.8399691670429], [2.3631559476738078, 48.83996853395479], [2.3631576503416487, 48.83996790177322], [2.3631593528669144, 48.83996705824042], [2.363161055545652, 48.83996642515951], [2.363162758070815, 48.83996558162662], [2.3631644615955474, 48.83996487929919], [2.3631661636152446, 48.83996396561324], [2.3631678661402438, 48.83996312208034], [2.363169568159824, 48.83996220839433], [2.3631712710473955, 48.83996122366317], [2.3631729730668534, 48.83996030997713], [2.36317467594331, 48.83995932614526], [2.3631763788197024, 48.83995834231339], [2.3631772287750876, 48.839957358437644], [2.3631789314423046, 48.83995672625576], [2.3631797836169928, 48.839955672241445], [2.363181485789832, 48.83995496900719], [2.3631823371073932, 48.839953985138656], [2.3631840391264216, 48.839953071452456], [2.363184889433133, 48.83995194727785], [2.3631865924628244, 48.83995117389768], [2.3631874437802263, 48.83995019002909], [2.3631882937351683, 48.83994920615331], [2.363189996610973, 48.83994822232117], [2.363190847928262, 48.8399472384526], [2.363191698740227, 48.83994618443094], [2.363193401110473, 48.83994513044577], [2.36319425192225, 48.83994407642409], [2.3631951027339935, 48.83994302240238], [2.3631959535458047, 48.83994196838073], [2.3631968043574783, 48.83994091435903], [2.363197655169119, 48.83993986033734], [2.363071284092589, 48.83926719003889], [2.362596088202324, 48.83911540667472], [2.3622251476372265, 48.839703813492754]]], ""type"": ""Polygon""}";48.83955991353777, 2.36276637420635
2103;15;1288;355.33985942460816;78.10092767852467;"{""coordinates"": [[[2.294784981685023, 48.85171158161182], [2.295020764938292, 48.85186868998513], [2.295162220227056, 48.85177818159778], [2.2949255861572024, 48.85162100282346], [2.294784981685023, 48.85171158161182]]], ""type"": ""Polygon""}";48.85174488414058, 2.2949734646365285
2364;16;1115;195.897497065234;56.023895901664275;"{""coordinates"": [[[2.2689111458865594, 48.85046801498589], [2.268789872035521, 48.85053316402475], [2.2687588283541693, 48.85054992461995], [2.268870950284476, 48.85064529759335], [2.2690267346105886, 48.85056262745552], [2.2689111458865594, 48.85046801498589]]], ""type"": ""Polygon""}";48.85055654693682, 2.268892153829661
2707;19;322;220.01234223068374;88.69566467499838;"{""coordinates"": [[[2.3870855614811086, 48.876002452004975], [2.386767764750181, 48.876037018075316], [2.386570100122815, 48.876058602857164], [2.3866127746633827, 48.876129191574904], [2.3868018852427695, 48.87607437844759], [2.3868257741620105, 48.87610366525725], [2.3870557774639436, 48.87604124598659], [2.3870855614811086, 48.876002452004975]]], ""type"": ""Polygon""}";48.87606073476357, 2.3868114268529226
2811;11;1102;517.9904414360775;242.80731741150495;"{""coordinates"": [[[2.3769538716826344, 48.85564167080527], [2.3766634470463925, 48.855537624300226], [2.3768931995468283, 48.85526487984641], [2.377042964609255, 48.85508925751889], [2.3772090995093693, 48.855145684170964], [2.3772005887108265, 48.85515545268262], [2.377269599963757, 48.85518008800816], [2.377301082648381, 48.85514052305933], [2.377032706405285, 48.85504352522029], [2.3769181915780795, 48.85518800763816], [2.376801942358096, 48.85514494123818], [2.3766675528524264, 48.855312444882045], [2.3767828032459293, 48.85535244211733], [2.376619636305019, 48.8555504096623], [2.3769326074816903, 48.85566778691954], [2.3769538716826344, 48.85564167080527]]], ""type"": ""Polygon""}";48.855290751637945, 2.3768742103444875
68;14;100096;878.0831786504538;150.98314854167998;"{""coordinates"": [[[2.3144785095999776, 48.825095258575345], [2.314505250420185, 48.82507693589622], [2.3145585272088165, 48.82504043054799], [2.314617301880995, 48.825000158602776], [2.314641994614736, 48.82498365349324], [2.314663622212196, 48.82496614059476], [2.3146414594905145, 48.82491877453003], [2.3146216420969257, 48.82488137534284], [2.314616796748676, 48.82488243672223], [2.3146031832043676, 48.82485710050026], [2.31459800718892, 48.82485824092788], [2.314581909759024, 48.824853167896144], [2.314572586899316, 48.82483642915615], [2.3145800234442415, 48.82482476364631], [2.314585142155679, 48.82482352665728], [2.3145721202974068, 48.82479929196504], [2.314578550922636, 48.8247975210688], [2.3145588912579864, 48.824759631709], [2.3146199403023613, 48.82474516162548], [2.314534603550163, 48.82458371756775], [2.3145042738501855, 48.82459230277978], [2.314442148414128, 48.824611263537456], [2.314397868615595, 48.82462477739857], [2.314353587432188, 48.82463829123531], [2.3143067678853866, 48.82464502625968], [2.3142785286838485, 48.824648659720026], [2.3143334762904773, 48.82475292338685], [2.314339102006392, 48.824751559804504], [2.314395899499425, 48.824862355445426], [2.3143897553697523, 48.82486367648545], [2.31442334228195, 48.82493069030306], [2.3143622729831934, 48.82494502256404], [2.3143866679628857, 48.8249938386886], [2.314392743964099, 48.82499210624143], [2.314419255684958, 48.8250468290306], [2.3144144978446537, 48.82504807077945], [2.314441091422192, 48.82509936919034], [2.3144785095999776, 48.825095258575345]]], ""type"": ""Polygon""}";48.82482977588426, 2.314481326624723
677;16;100732;582.7161229349886;98.93512620402073;"{""coordinates"": [[[2.2893722003120827, 48.87187133876859], [2.2893982942567224, 48.87188225973926], [2.2895015924354474, 48.87192549289058], [2.289627927933022, 48.871978367846914], [2.2896363484425173, 48.871964535533216], [2.2897294575955502, 48.8718115905801], [2.289702843816356, 48.87180039679292], [2.2896287704428517, 48.871769242783046], [2.289444584815977, 48.87169089761418], [2.289443972381301, 48.87169151902342], [2.289410571445384, 48.87167747082806], [2.2892662738340808, 48.87182700618542], [2.2892701250842644, 48.87182861819558], [2.289273976334788, 48.87183023020563], [2.289281677485466, 48.871833453318004], [2.2892835617718066, 48.871834241540164], [2.289362590470496, 48.87186731650435], [2.2893722003120827, 48.87187133876859]]], ""type"": ""Polygon""}";48.87182508702356, 2.28950718664055
987;14;101032;1110.830068142538;179.9155582975126;"{""coordinates"": [[[2.3063526601950297, 48.82673705266146], [2.3061885825803405, 48.826513123031404], [2.3061959269081735, 48.826510184195975], [2.3061783211150275, 48.82648469705662], [2.306141124734538, 48.82647703078505], [2.3058590518041435, 48.82656625461017], [2.3058810544851136, 48.8265933799039], [2.3059138005763824, 48.82663779067009], [2.3059245861604447, 48.82665241872366], [2.305946545361466, 48.82668220141765], [2.305985720254108, 48.82672001294728], [2.3059966633248887, 48.826704087280014], [2.3060803960242926, 48.82668559535741], [2.3061097349643203, 48.826695358377464], [2.3061410232319797, 48.82675680206332], [2.3061602423034793, 48.8267524742327], [2.306172282753767, 48.82677599001712], [2.306153024830915, 48.82678037068762], [2.306241197906547, 48.82695352712806], [2.3062868860527366, 48.82694125481213], [2.3063256818500477, 48.82692691889645], [2.3063867467414245, 48.82690435509467], [2.306421639784039, 48.826891460701866], [2.306448677078754, 48.826883389981184], [2.3064617851631457, 48.826881853412075], [2.30649385824161, 48.82687809203233], [2.3064907295012365, 48.8268668172543], [2.306529704521703, 48.82686234760571], [2.306532250693246, 48.82687359022446], [2.3065654861349194, 48.826869692564365], [2.3065772490246848, 48.82686831366842], [2.3064782541347983, 48.826713579661636], [2.306466802897073, 48.82671723488633], [2.306407204669378, 48.82673626278237], [2.3063733994496505, 48.82674705533571], [2.306362532306319, 48.8267505250685], [2.306357414958468, 48.826743542282934], [2.3063526601950297, 48.82673705266146]]], ""type"": ""Polygon""}";48.826711220107136, 2.306214574895803
1649;13;1476;856.0918261126243;117.63792929857952;"{""coordinates"": [[[2.3561500497104197, 48.83572798155654], [2.356062385902056, 48.83580858044055], [2.3559330169010844, 48.83592838836427], [2.3563204693893436, 48.8360846408858], [2.356500891025603, 48.83588634782374], [2.3561500497104197, 48.83572798155654]]], ""type"": ""Polygon""}";48.835907080955295, 2.356223038602754
1857;14;967;970.9490782114486;314.6811339257132;"{""coordinates"": [[[2.3309777290095144, 48.82567790925643], [2.330970919437461, 48.825669759669545], [2.3309479404445943, 48.82564088338981], [2.3309292154174464, 48.82561720592694], [2.3308730424825934, 48.82554877363159], [2.3308577227341227, 48.82552924245543], [2.3307760166301197, 48.82543059922051], [2.330862846676859, 48.82540032276606], [2.3310169258026763, 48.82534700625272], [2.3309862369645216, 48.82530096357613], [2.330790619530221, 48.8253647295262], [2.330714749917803, 48.8252657051798], [2.330733476956768, 48.82525811850286], [2.3306807112613432, 48.8251788676492], [2.3308279794562314, 48.82513159304961], [2.330844151547491, 48.8251438179585], [2.330938641453535, 48.825112278407836], [2.330869701295997, 48.82503604718511], [2.3308569318980723, 48.82504005081903], [2.3308262871334646, 48.82504960432317], [2.3308211793581024, 48.82505107950219], [2.3308050052340166, 48.82505620718859], [2.330683275941718, 48.825093788201066], [2.3306236875561046, 48.82511289474109], [2.3305343050455836, 48.82514064117675], [2.33054792251119, 48.82515651949039], [2.330617712973497, 48.82524033831174], [2.3306662250796792, 48.825297388508474], [2.330367430646076, 48.82539840049345], [2.3303325291502697, 48.825410272015056], [2.3303546573627387, 48.82544013207417], [2.33037423130151, 48.82546598728405], [2.3304142320794803, 48.825519594759506], [2.330457636846774, 48.8255781903415], [2.3305435049890297, 48.82554913368812], [2.330444890259405, 48.825421097419834], [2.3306408979782325, 48.82535509746543], [2.330863604209454, 48.82564546783], [2.330843527234978, 48.82565305056924], [2.3308828064862155, 48.82570603866358], [2.3309777290095144, 48.82567790925643]]], ""type"": ""Polygon""}";48.825350216332225, 2.3307041666421755
